Nombre,Categoría,Dirección,Teléfono,Web,Email,Valoración,Nº Reseñas,Nivel Precio,Tipos Google,Latitud,Longitud,Horarios,Estado,Google Maps,Place ID,Provincia,Región,País,Web válida (IA),Calidad (IA),Búsqueda
Pinar Pilates,🧘‍♀️ Centro de yoga,"C. del Pinar, 8, Salamanca, 28006 Madrid, Spain",611 99 47 29,https://pinarpilates.com/,,5,467,,"establishment, gym, health, point_of_interest",40.4374353,-3.6879367,,OPERATIONAL,,ChIJv1dz_BMpQg0RGB3KaWXaUZU,Madrid,Comunidad de Madrid,España,Sí,4,centro pilates · españa
Pilates Curíe,🧘‍♀️ Centro de yoga,"P.º de los Pontones, 20, Arganzuela, 28005 Madrid, Spain",639 92 79 14,http://www.pilatescurie.com/,,4.5,137,,"establishment, gym, health, point_of_interest",40.4044554,-3.7177425,,OPERATIONAL,,ChIJg-HYqd0nQg0RBDXi4kxyLro,Madrid,Comunidad de Madrid,España,No,2,centro pilates · españa
Nature Pilates,🧘‍♀️ Centro de yoga,"C. de los Madrazo, 28, Centro, 28014 Madrid, Spain",638 28 91 28,https://www.naturepilates.es/,,5,167,,"establishment, gym, health, point_of_interest",40.417594,-3.696009,,OPERATIONAL,,ChIJCy6zj4MoQg0RZUoszFhI-wA,Madrid,Comunidad de Madrid,España,No,2,centro pilates · españa
Studio Pilates Majadahonda,🧘‍♀️ Centro de yoga,"CC Tutti, Calle del Dr Calero, 19, Local 35, 28220 Majadahonda, Madrid, Spain",605 78 71 83,https://pilatesmajadahonda.es/,tpilates@studiopilates.es,4.9,108,,"establishment, gym, health, point_of_interest",40.4742945,-3.8715634,,OPERATIONAL,,ChIJS3vnpI6EQQ0R26Oakzrq8Ss,Madrid,Comunidad de Madrid,España,No,2,centro pilates · españa
Club Pilates Azca,🧘‍♀️ Centro de yoga,"C. del Poeta Joan Maragall, 7, Tetuán, 28020 Madrid, Spain",660 52 28 57,https://www.clubpilates.es/location/azca,azca@clubpilates.es,4.6,126,,"establishment, gym, health, point_of_interest",40.4541709,-3.6926717,,OPERATIONAL,,ChIJlZykvlopQg0RMgA4X4cJIgA,Madrid,Comunidad de Madrid,España,No,2,centro pilates · españa
De Novo Pilates - Princesa,🧘‍♀️ Centro de yoga,"C. de la Princesa, 29, C. de Evaristo San Miguel, 2, Moncloa - Aravaca, 28008 Madrid, Spain",656 33 85 28,http://denovopilates.com/,,4.9,105,,"establishment, gym, health, point_of_interest",40.4275044,-3.7145666,,OPERATIONAL,,ChIJtUf9mTApQg0R57u3omXhR2Y,Madrid,Comunidad de Madrid,España,No,2,centro pilates · españa
Xano Pilates & Yoga,🧘‍♀️ Centro de yoga,"Calle de las Delicias, 19, Arganzuela, 28045 Madrid, Spain",666 17 62 84,https://xanopilates.com/,,4.7,109,,"establishment, gym, health, physiotherapist, point_of_interest",40.404185,-3.6930396,,OPERATIONAL,,ChIJQX22Zk0nQg0RUXmpg46Cji8,Madrid,Comunidad de Madrid,España,No,2,centro pilates · españa
Health & Pilates,🧘‍♀️ Centro de yoga,"Calle de Maldonado, 50, 1ºA, Salamanca, 28006 Madrid, Spain",654 20 75 33,http://saludypilates.com/,,4.9,142,,"establishment, gym, health, point_of_interest",40.4334486,-3.6759746,,OPERATIONAL,,ChIJnXgFkbgoQg0RPu4pF7Y5WBc,Madrid,Comunidad de Madrid,España,No,2,centro pilates · españa
Pilates Studio,🧘‍♀️ Centro de yoga,"Plaza de Sta. Catalina de los Donados, 2, Centro, 28013 Madrid, Spain",666 06 90 09,https://www.sensepilatesmadrid.es/,,4.8,190,,"establishment, gym, health, point_of_interest",40.4182268,-3.7081408,,OPERATIONAL,,ChIJt27sBHsoQg0RVwR-KZH_Nss,Madrid,Comunidad de Madrid,España,No,2,centro pilates · españa
Pilates Experience,🧘‍♀️ Centro de yoga,"C. de Montesa, 43, Salamanca, 28006 Madrid, Spain",913 09 35 37,http://www.pilatesexperience.es/,,4.9,125,,"establishment, gym, health, point_of_interest, school",40.4307129,-3.672271,,OPERATIONAL,,ChIJ99YQ8DopQg0RDSZH_nXCYvk,Madrid,Comunidad de Madrid,España,No,2,centro pilates · españa
Club Pilates Conde Orgaz,🧘‍♀️ Centro de yoga,"Av. de Machupichu, 85, Hortaleza, 28043 Madrid, Spain",613 77 75 72,https://www.clubpilates.es/location/condeorgaz,,4.9,112,,"establishment, gym, health, point_of_interest",40.4611141,-3.6349139,,OPERATIONAL,,ChIJBUIy7mYvQg0RCXqZ3sfFp4k,Madrid,Comunidad de Madrid,España,No,2,centro pilates · españa
Pilates Soul,🧘‍♀️ Centro de yoga,"Calle del Dr. Castelo, 10 Bis, local a, Retiro, 28009 Madrid, Spain",912 83 94 27,http://pilatessoul.es/,,5,130,,"establishment, gym, health, point_of_interest",40.4203516,-3.6784045,,OPERATIONAL,,ChIJAQBwt6goQg0RwhnZMsVmtmI,Madrid,Comunidad de Madrid,España,No,2,centro pilates · españa
SINGULAR Home of Pilates,🧘‍♀️ Centro de yoga,"C. de Jaén, 21, Tetuán, 28020 Madrid, Spain",,https://www.singularpilates.com/,,4.9,197,,"establishment, gym, health, point_of_interest",40.4504357,-3.7005939,,OPERATIONAL,,ChIJx9Okj9cpQg0R407mhJFOwB0,Madrid,Comunidad de Madrid,España,No,2,centro pilates · españa
Elite Pilates,🧘‍♀️ Centro de yoga,"Calle del Gral. Pardiñas, 9, Salamanca, 28001 Madrid, Spain",914 35 78 38,https://elitepilates.net/,,4.9,165,,"establishment, gym, health, physiotherapist, point_of_interest",40.4244593,-3.6787977,,OPERATIONAL,,ChIJJ_nvdL0oQg0RABNTozjkR1Y,Madrid,Comunidad de Madrid,España,No,2,centro pilates · españa
Club Pilates Guindalera,🧘‍♀️ Centro de yoga,"C. de Azcona, 15, Salamanca, 28028 Madrid, Spain",618 13 37 73,https://www.clubpilates.es/location/guindalera,,4.8,128,,"establishment, gym, health, point_of_interest",40.4337159,-3.6709446,,OPERATIONAL,,ChIJ5a6qTmspQg0Rp505aB3t7E4,Madrid,Comunidad de Madrid,España,Sí,4,centro pilates · españa
Pilates Nacho Arroyo,🧘‍♀️ Centro de yoga,"C. de las Sicélidas, 10, Hortaleza, 28043 Madrid, Spain",618 82 66 82,http://www.nachoarroyo.es/,,4.9,250,,"establishment, gym, health, point_of_interest",40.46346,-3.63763,,OPERATIONAL,,ChIJs7MvY-YuQg0RsKNA9KkGWLA,Madrid,Comunidad de Madrid,España,No,2,centro pilates · españa
Pilates y Yoga Living Room S.L,🧘‍♀️ Centro de yoga,"C. Copenhague, 49, local 1, 28922 Alcorcón, Madrid, Spain",672 43 99 43,http://www.living-room.es/,,5,147,,"establishment, gym, health, point_of_interest",40.3443603,-3.8442871,,OPERATIONAL,,ChIJhQLsS76OQQ0RYGZu079nZFE,Madrid,Comunidad de Madrid,España,No,1,centro pilates · españa
Centro Febrero,🧘‍♀️ Centro de yoga,"P.º de Goya, 26, local 4 posterior, 28932 Móstoles, Madrid, Spain",682 87 74 68,https://luciaesteo.wixsite.com/centro,,4.9,109,,"establishment, gym, health, point_of_interest",40.3333114,-3.8636927,,OPERATIONAL,,ChIJiUpAXnGPQQ0RsMM9N_e5l_g,Madrid,Comunidad de Madrid,España,No,1,centro pilates · españa
PILATES VALDEMORO,🧘‍♀️ Centro de yoga,"C. Tenerife, 28341 Valdemoro, Madrid, Spain",696 92 08 70,http://www.pilatesvaldemoro.es/,pilatesvaldemoro@gmail.com,5,210,,"establishment, gym, health, point_of_interest",40.1931777,-3.6680758,,OPERATIONAL,,ChIJi0FMqaYfQg0R-6hTkTGhwn4,Madrid,Comunidad de Madrid,España,Sí,5,centro pilates · españa
Clínica iPhysio Therapy,🧘‍♀️ Centro de yoga,"C. Ángel del Alcázar, 68, 45600 Talavera de la Reina, Toledo, Spain",925 68 12 02,http://www.iphysio.es/,,4.9,144,,"establishment, gym, health, physiotherapist, point_of_interest",39.9632595,-4.8187909,,OPERATIONAL,,ChIJDTKhAPgbQA0RL9M5Y0hIJnc,Toledo,Castilla-La Mancha,España,No,1,centro pilates · españa
Basic-Fit,🧘‍♀️ Centro de yoga,"Av. Francisco Aguirre, 196, 45600 Talavera de la Reina, Toledo, Spain",851 96 04 67,https://www.basic-fit.com/es-es/clubs/basic-fit-talavera-de-la-reina-avenida-francisco-aguirre-f7e152cde29d413291a6e261f07efea8.html?utm_medium=yext&utm_source=gmb,,4.7,494,,"establishment, gym, health, point_of_interest",39.9690729,-4.8277035,,OPERATIONAL,,ChIJ45SnyQ8bQA0RiU504--WryQ,Toledo,Castilla-La Mancha,España,No,1,centro pilates · españa
Fisioterapia Athenea,🧘‍♀️ Centro de yoga,"C. Caronte, 45600 Talavera de la Reina, Toledo, Spain",925 80 31 67,http://www.fisioterapiaathenea.com/,,4.9,336,,"establishment, gym, health, physiotherapist, point_of_interest",39.9549138,-4.8446489,,OPERATIONAL,,ChIJr9f0p3scQA0RGLWBNpJObpc,Toledo,Castilla-La Mancha,España,No,1,centro pilates · españa
Hermes Fisioterapia,🧘‍♀️ Centro de pilates,"C. Ángel Escobar, 9, 02630 La Roda, Albacete, Spain",967 44 35 63,http://www.hermesfisioterapia.com/,,5,128,,"establishment, health, point_of_interest",39.2049954,-2.1574,,OPERATIONAL,,ChIJB7rz-RQ2Zg0R2NlR19ijmCE,Albacete,Castilla-La Mancha,España,No,1,centro pilates · españa
Ocio y Deporte,🧘‍♀️ Centro de yoga,"C. Concepción, 116, 13610 Campo de Criptana, Ciudad Real, Spain",618 21 90 21,https://ocioydeporte.net/,,4.8,108,,"establishment, gym, health, point_of_interest",39.4008111,-3.11358,,OPERATIONAL,,ChIJU5lZCyCtaQ0R6iMOAzyZGEQ,Cuenca,,España,No,2,centro pilates · españa
Synergym Albacete Universidad,🧘‍♀️ Centro de yoga,"C. Hellín, 12, 02006 Albacete, Spain",,https://synergym.es/albacete-universidad/,,4.8,807,,"establishment, gym, health, point_of_interest",38.9824985,-1.8578354,,OPERATIONAL,,ChIJVTOnwGhfZg0R3TzISckuPLc,Albacete,Castilla-La Mancha,España,No,1,centro pilates · españa
Palladium Academy,🧘‍♀️ Centro de pilates,"C/ Alcalde José María de Miguel, 1, 02001 Albacete, Spain",650 98 75 51,https://palladium.academy/,,4.8,101,,"establishment, point_of_interest",38.9968853,-1.8508283,,OPERATIONAL,,ChIJx7lpmqNfZg0RdtbxK4kBLuo,Albacete,Castilla-La Mancha,España,No,1,centro pilates · españa
Clínica de Fisioterapia en Albacete - Loli Poveda,🧘‍♀️ Centro de yoga,"C. Murillo, 35, bajo, 02005 Albacete, Spain",644 93 22 66,http://www.lolipoveda.com/,,4.9,117,,"establishment, gym, health, physiotherapist, point_of_interest",39.0001033,-1.8667963,,OPERATIONAL,,ChIJ20cSgD5fZg0RHvMRCdiG_w8,Albacete,Castilla-La Mancha,España,No,1,centro pilates · españa
Invictus Sport Center,🧘‍♀️ Centro de yoga,"C. Pablo Medina, 10, 02005 Albacete, Spain",,http://www.invictussportalbacete.com/,info@invictussportalbacete.com,5,154,,"establishment, gym, health, point_of_interest",38.9971961,-1.8551415,,OPERATIONAL,,ChIJewFXlz9fZg0RDZ7EMJQ8ekg,Albacete,Castilla-La Mancha,España,No,1,centro pilates · españa
Mioactiva - Fisioterapia Albacete,🧘‍♀️ Centro de yoga,"Av. Isabel la Católica, 13, 02005 Albacete, Spain",681 94 34 79,http://www.mioactiva.com/,,5,211,,"establishment, gym, health, point_of_interest",38.9984889,-1.8593509,,OPERATIONAL,,ChIJSbq2XhxfZg0Rc20y0Man1_s,Albacete,Castilla-La Mancha,España,No,1,centro pilates · españa
Synergym Albacete La Tamos,🧘‍♀️ Centro de yoga,"C/ Granada, 66, 02005 Albacete, Spain",,https://synergym.es/albacete-la-tamos/,,4.7,679,,"establishment, gym, health, point_of_interest",39.0027122,-1.8660856,,OPERATIONAL,,ChIJOxGwKMdfZg0RzHt__iz7HGw,Albacete,Castilla-La Mancha,España,No,1,centro pilates · españa
S2Fitness Sports Center,🧘‍♀️ Centro de yoga,"Polígono Industrial, Calle Doctor Fleming, 3, 02600 Villarrobledo, Albacete, Spain",647 36 48 46,http://www.s2fitness.es/,villarrobledo@s2fitness.es,4.6,178,,"establishment, gym, health, point_of_interest",39.2717006,-2.5881488,,OPERATIONAL,,ChIJcz87EJiHaA0Rff26WDgOhjQ,Albacete,Castilla-La Mancha,España,No,1,centro pilates · españa
Sanus Mujer,🧘‍♀️ Centro de pilates,"C. del Cardenal Monescillo, 4, 13004 Ciudad Real, Spain",926 10 21 30,https://www.sanusfisioterapia.es/,,5,155,,"establishment, health, point_of_interest",38.9852517,-3.9258141,,OPERATIONAL,,ChIJS1TB-FDDaw0RPtZj3RQU_zo,Jaén,Andalucía,España,No,1,centro pilates · españa
Synergym Ciudad Real Quijote,🧘‍♀️ Centro de yoga,"Rda. Ciruela, 5, 13004 Ciudad Real, Spain",,https://synergym.es/ciudad-real-quijote/,,4.7,485,,"establishment, gym, health, point_of_interest",38.9798023,-3.9309185,,OPERATIONAL,,ChIJtfFEJ6HDaw0RJQEqSYVPJTs,Ciudad Real,Castilla-La Mancha,España,No,2,centro pilates · españa
Brooklyn Fitboxing Ciudad real,🧘‍♀️ Centro de yoga,"C. Alcántara, 6, 13004 Ciudad Real, Spain",626 84 66 43,https://bfclick.com/ciudad-real-gmb,,5,247,,"establishment, gym, health, point_of_interest",38.98562,-3.92454,,OPERATIONAL,,ChIJUQ2JGPfDaw0RE9vb4g_3S5E,Ciudad Real,Castilla-La Mancha,España,No,1,centro pilates · españa
Clínica de Fisioterapia Fisiofuncional Ciudad Real,🧘‍♀️ Centro de yoga,"Pl. Carmen, 3, 13003 Ciudad Real, Spain",926 00 01 12,http://www.fisiofuncionalciudadreal.com/,,4.9,177,,"establishment, gym, health, physiotherapist, point_of_interest",38.988691,-3.9302768,,OPERATIONAL,,ChIJIWfBpW3Daw0Rqcjcz6arcIs,Ciudad Real,Castilla-La Mancha,España,No,2,centro pilates · españa
Basic-Fit,🧘‍♀️ Centro de yoga,"C/ Ayala, 14, 06400 Don Benito, Badajoz, Spain",851 96 04 67,https://www.basic-fit.com/es-es/clubs/basic-fit-don-benito-calle-ayala-caa5586cb5814a5d8c6d49233ddce80c.html?utm_medium=yext&utm_source=gmb,,4.9,392,,"establishment, gym, health, point_of_interest",38.9614482,-5.8591098,,OPERATIONAL,,ChIJBzQ0b2pbFA0RTvVk3J8TUKY,Badajoz,Extremadura,España,No,2,centro pilates · españa
Pilates Peñarrubia Murcia ✅,🧘‍♀️ Centro de yoga,"C. las Norias, 3, 30009 Murcia, Spain",615 46 20 35,https://pilatesmurcia.com/,,5,163,,"establishment, gym, health, point_of_interest",37.9903053,-1.1404846,,OPERATIONAL,,ChIJ4_I6_2WBYw0R4mqlKJWMwrk,Murcia,Región de Murcia,España,No,2,centro pilates · españa
BioBalance - Fisioterapia integrativa y movimiento,🧘‍♀️ Centro de pilates,"P.º de España, 38, 23009 Jaén, Spain",953 47 64 48,https://www.biobalancefisioterapia.com/,,5,434,,"establishment, health, point_of_interest",37.7887445,-3.7899823,,OPERATIONAL,,ChIJ5Up5h2HXbQ0RVZXMX7IeKpw,Granada,Andalucía,España,No,1,centro pilates · españa
Enne Pilates,🧘‍♀️ Centro de yoga,"Calle Alangobarri Kalea, 5, bajo 3ª, 48991 Algorta, Vizcaya, Spain",662 33 25 06,https://ennepilates.com/,,5,106,,"establishment, gym, health, point_of_interest",43.3483809,-3.0097242,,OPERATIONAL,,ChIJgamXig5bTg0RV6qfvJTaysw,Cantabria,Cantabria,España,No,1,centro pilates · españa
Pilates Femenino Bilbao,🧘‍♀️ Centro de yoga,"C. Costa, 12, 1° izq, Abando, 48010 Bilbao, Vizcaya, Spain",669 78 91 22,http://pilatesfemeninobilbao.com/,,4.9,100,,"establishment, gym, health, point_of_interest",43.257957,-2.9339832,,OPERATIONAL,,ChIJ94_aBN9PTg0RSspCeDlrIBg,Bizkaia,País Vasco,España,No,1,centro pilates · españa
FISIOTERAPIA DEL VALLE,🧘‍♀️ Centro de pilates,"39530, Bo. Puente San Miguel, 180, A, 39530 Puente San Miguel, Cantabria, Spain",601 33 63 00,http://www.fisioterapiadelvalle.es/,,5,107,,"establishment, health, point_of_interest",43.3579974,-4.0852695,,OPERATIONAL,,ChIJi_v3KJQVSQ0RqKry9nxzUeg,Asturias,Asturias,España,No,1,centro pilates · españa
imaGym Torrelavega-Zapatón,🧘‍♀️ Centro de yoga,"C. Marqués de Santillana, 8, 39300 Torrelavega, Cantabria, Spain",,https://imagym.es/gimnasios/torrelavega-zapaton/,,4.5,215,,"establishment, gym, health, point_of_interest",43.3471092,-4.0506664,,OPERATIONAL,,ChIJ2QXZom0_SQ0RLp6O8j5uoLg,Cantabria,Cantabria,España,No,2,centro pilates · españa
Basic-Fit,🧘‍♀️ Centro de yoga,"Av. de Bilbao, 99D, 39300 Torrelavega, Cantabria, Spain",919 49 00 00,https://www.basic-fit.com/es-es/clubs/basic-fit-torrelavega-parque-comercial-los-ochos-c837601acca940e78853d3fd6a8d504f.html?utm_medium=yext&utm_source=gmb,,4.7,179,,"establishment, gym, health, point_of_interest",43.344542,-4.0331159,,OPERATIONAL,,ChIJwcrootw_SQ0RikAcJ_UluFg,Asturias,Asturias,España,No,1,centro pilates · españa
Synergym Miranda de Ebro,🧘‍♀️ Centro de yoga,"Av. Comuneros de Castilla, 26, 09200 Miranda de Ebro, Burgos, Spain",,https://synergym.es/miranda-de-ebro,,4.5,218,,"establishment, gym, health, point_of_interest",42.6859791,-2.9422569,,OPERATIONAL,,ChIJY4xmdO2bTw0RykmkOel93w0,Burgos,Castilla y León,España,No,2,centro pilates · españa
Athletic Gym,🧘‍♀️ Centro de yoga,"C. Roque Nublo, 2, 35510 Puerto del Carmen, Las Palmas, Spain",928 51 42 17,https://www.facebook.com/athleticgym.puertodelcarmen,,4.8,149,,"establishment, gym, health, point_of_interest",28.9214297,-13.6706097,,OPERATIONAL,,ChIJWc95d5clRgwR975v9PHKlS8,Las Palmas,Islas Canarias,España,Sí,4,centro pilates · españa
Kalma Fisioterapia Lanzarote,🧘‍♀️ Centro de yoga,"C. Hipólito Frías, 13B, 35500 Arrecife, Las Palmas, Spain",680 81 36 92,http://www.kalmafisioterapia.com/,,5,203,,"establishment, gym, health, physiotherapist, point_of_interest",28.9655362,-13.5423799,,OPERATIONAL,,ChIJOwU8v_-dSAwR89cTYDk1ccI,Las Palmas,Islas Canarias,España,Sí,5,centro pilates · españa
Massage_ZéPrada,🧘‍♀️ Centro de pilates,"C. Galicia, 17B, 35660 Corralejo, Las Palmas, Spain",603 62 31 41,https://www.instagram.com/zeprada_massage?igsh=aTNhM2R4cmR1ZzU4,,5,124,,"establishment, health, point_of_interest, spa",28.7429286,-13.8668123,,OPERATIONAL,,ChIJz2GvIAg1RgwRbbLu0VAjSV4,Las Palmas,Islas Canarias,España,No,2,centro pilates · españa
Knowa Pilates Studio Tegueste,🧘‍♀️ Centro de yoga,"C. Prebendado Pacheco, 7, 38280 Tegueste, Santa Cruz de Tenerife, Spain",682 52 77 51,https://www.instagram.com/knowapilatestegueste/,,4.8,102,,"establishment, gym, health, point_of_interest",28.5222803,-16.3367962,,OPERATIONAL,,ChIJsT3Y2-DPQQwRHSL-G6JaAe4,Santa Cruz de Tenerife,,España,No,3,centro pilates · españa
Fitness Maxo´s Gym Puerto del Rosario,🧘‍♀️ Centro de yoga,"C. Jesús y María, 17, 35600 Puerto del Rosario, Las Palmas, Spain",928 70 25 12,https://www.facebook.com/MaxosGymPuertodelRosario/,,4.5,104,,"establishment, gym, health, point_of_interest",28.5003748,-13.8590428,,OPERATIONAL,,ChIJ1c2N3jDGRwwRoT5aoZq-YHw,Las Palmas,,España,No,3,centro pilates · españa
22Nexus Pilates,🧘‍♀️ Centro de yoga,"C. Galicia, 29, 1ª, Planta Oficina A, 35007 Las Palmas de Gran Canaria, Las Palmas, Spain",663 38 56 96,http://www.22nexuspilates.com/,info@22nexuspilates.com,5,175,,"establishment, gym, health, point_of_interest",28.135067,-15.433471,,OPERATIONAL,,ChIJvwDe4UqUQAwRd7ZBNVmN4BI,Las Palmas,Islas Canarias,España,No,2,centro pilates · españa
VIVE - Fisioterapia Avanzada,🧘‍♀️ Centro de yoga,"Calle Almte. Diaz Pimienta, 10, edificio Niza, 38005 Santa Cruz de Tenerife, Spain",691 64 08 20,http://www.clinicafisios-ab.com/,,4.9,178,,"establishment, gym, health, physiotherapist, point_of_interest",28.460194,-16.2619818,,OPERATIONAL,,ChIJM4TZrWzNQQwRmkxQXxHfc6I,Santa Cruz de Tenerife,Islas Canarias,España,Sí,5,centro pilates · españa
Essenta FisioSalud | Clínica de Fisioterapia y Pilates en Santa Cruz de Tenerife,🧘‍♀️ Centro de yoga,"C. de Albeniz, 26, bajo, 38007 Santa Cruz de Tenerife, Spain",614 13 46 81,http://essentafisiosalud.com/,,5,143,,"establishment, gym, health, physiotherapist, point_of_interest",28.46327,-16.2718235,,OPERATIONAL,,ChIJ_04Js43MQQwRSoFzuYLdfCc,Santa Cruz de Tenerife,Islas Canarias,España,No,2,centro pilates · españa
Fisioterapia Pilates Santa Cruz FisioProyectos | Centro de Fisioterapia y Pilates en Santa Cruz de Tenerife,🧘‍♀️ Centro de yoga,"C. de Fernando Primo de Rivera, N° 54, 38006 Santa Cruz de Tenerife, Spain",,http://www.fisioproyectos.com/,,4.9,257,,"establishment, gym, health, point_of_interest",28.4692476,-16.2630479,,OPERATIONAL,,ChIJu5Klyr_NQQwRBT12oqYVEyQ,Santa Cruz de Tenerife,Islas Canarias,España,No,2,centro pilates · españa
Bodyline Fitness club,🧘‍♀️ Centro de yoga,"Av. de Chayofita, 19 Centro comercial Parque Santiago 6, 38650 Los Cristianos, Santa Cruz de Tenerife, Spain",622 23 39 31,https://bodylinetenerife.com/es/,,4.8,371,,"establishment, gym, health, point_of_interest",28.0581894,-16.7204388,,OPERATIONAL,,ChIJy_J1lAmZagwRttV5gsPXT1I,Santa Cruz de Tenerife,Islas Canarias,España,No,2,centro pilates · españa
BeMovement Adeje,🧘‍♀️ Centro de yoga,"Av. de Ayyo, 22, 38670 Las Torres, Santa Cruz de Tenerife, Spain",650 49 74 33,http://bemovement.es/,info@bemovement.es,4.9,102,,"establishment, gym, health, point_of_interest",28.1259347,-16.7384836,,OPERATIONAL,,ChIJTfS5FaaRagwRJFGE94_rxiI,Santa Cruz de Tenerife,Islas Canarias,España,No,1,centro pilates · españa
Tenerife Top Training - Elite Performance Center,🧘‍♀️ Centro de yoga,"Avenida de los Acantilados, s/n 38679, 38679 La Caleta, Santa Cruz de Tenerife, Spain",922 78 27 55,http://www.tenerifetoptraining.com/,,4.6,332,,"establishment, gym, health, point_of_interest",28.1074115,-16.7511745,,OPERATIONAL,,ChIJG6qLN8SQagwRny7RZ8vV-Ps,Santa Cruz de Tenerife,Islas Canarias,España,No,2,centro pilates · españa
Clan Fitness Tenerife,🧘‍♀️ Centro de yoga,"C. Antonio Navarro, 4, 38660 Costa Adeje, Santa Cruz de Tenerife, Spain",608 13 26 97,http://www.clanfitnesstenerife.es/,,4.8,382,,"establishment, gym, health, point_of_interest",28.0826598,-16.7318663,,OPERATIONAL,,ChIJGz1jsluXagwR0UnLBd8ctDk,Santa Cruz de Tenerife,Islas Canarias,España,No,2,centro pilates · españa
