Nombre,Categoría,Dirección,Teléfono,Web,Email,Valoración,Nº Reseñas,Nivel Precio,Tipos Google,Latitud,Longitud,Horarios,Estado,Google Maps,Place ID,Provincia,Región,País,Web válida (IA),Calidad (IA),Búsqueda
masajes y terapias,🪷 Ayurveda,"Carrer Almadrava, 9, 17490 Llançà, Girona, Spain",688 26 66 14,https://www.medeaspini.com/,medeaspini@gmail.com,5,36,,"establishment, health, point_of_interest",42.3670644,3.1618672,,OPERATIONAL,,ChIJKZFGO9N9uhIR20YEbSnyRbU,Girona,Cataluña,España,No,1,ayurveda · españa
Qualia Centre Wellness,🪷 Ayurveda,"Carrer d'Alemanya, 18, 17600 Figueres, Girona, Spain",972 51 14 00,http://www.qualia.cat/,info@qualia.cat,4.5,396,,"establishment, health, point_of_interest",42.262725,2.978623,,OPERATIONAL,,ChIJz6imQTOMuhIRuVNvyUvyKts,Girona,Cataluña,España,No,1,ayurveda · españa
Origin Flow - Massatges Roses - Coach nutricional i esportiu,🪷 Ayurveda,"Carrer de Bernat Metge, 10, 17480 Roses, Girona, Spain",637 59 64 13,http://www.originflow.org/,terapies@originflow.org,5,22,,"establishment, health, point_of_interest, spa",42.266088,3.1633611,,OPERATIONAL,,ChIJ08kpNrSFuhIRxfmTHvFr0rw,Girona,Cataluña,España,No,1,ayurveda · españa
THE RITUAL- Clinica de Acupuntura y Ayurveda,🪷 Ayurveda,"Carrer Bosch, 4, 17743 Vilanant, Girona, Spain",672 36 92 81,https://www.theritual.es/,info@theritual.es,4.6,51,,"establishment, health, point_of_interest",42.2546757,2.8897773,,OPERATIONAL,,ChIJo6IaMXuYpBIRHosBI8uNxvE,Girona,Cataluña,España,No,1,ayurveda · españa
VedaNatura,🪷 Ayurveda,"Carrer de Bellmunt, nº35, 08572 Sant Pere de Torelló, Barcelona, Spain",659 94 55 17,https://vedanatura.com/,contacto@vedanatura.com,5,22,,"establishment, health, point_of_interest",42.0773819,2.2942143,,OPERATIONAL,,ChIJNZKmaDI7pRIRbLebZQxElP0,Girona,Cataluña,España,No,1,ayurveda · españa
Ashiyana Yoga Retreat Centre,🪷 Ayurveda,"La Riba, 08519 Vilanova de Sau, Barcelona, Spain",621 40 04 52,https://www.ashiyana.com/spain/,reception@ashiyana.com,5,33,,"establishment, health, point_of_interest",41.9753662,2.4127785,,OPERATIONAL,,ChIJzdQdqDUtpRIRcc13TPAYV68,Barcelona,Cataluña,España,No,1,ayurveda · españa
"Lotus, Centro de Ayurveda Yoga y Crecimiento Personal",🪷 Ayurveda,"Santa, Carrer Santa Joana de Lestonac, 25700 La Seu d'Urgell, Lleida, Spain",677 73 93 18,http://www.lotusayurvedayoga.com/,info@lotusayurvedayoga.com,4.9,19,,"establishment, gym, health, point_of_interest",42.3584552,1.4590582,,OPERATIONAL,,ChIJ7ZEs68btpRIRQmcwvhPeh6g,Lleida,Cataluña,España,No,2,ayurveda · españa
"Sonia Franco Terapia manual . Quiromasaje, Osteopatía, Masaje ayurveda, Aromaterapia.",🪷 Ayurveda,"Carrer de la Gleva, 8, Sarrià-Sant Gervasi, 08006 Barcelona, Spain",653 15 66 13,https://www.soniafrancoterapiamanual.es/es/reservar,espaivitalquiromasaje@gmail.com,4.7,44,,"establishment, health, point_of_interest",41.402887,2.146646,,OPERATIONAL,,ChIJV2ncQtijpBIROlE7YhKQK1k,Barcelona,Cataluña,España,No,2,ayurveda · españa
PaolaVidāsana Yoga & Ayurveda,🪷 Ayurveda,"Espai Esnatu, Carrer de Joan d'Àustria, 126, 2-1, Sant Martí, 08018 Barcelona, Spain",637 01 09 19,https://www.paolavidasana.com/,info@paolavidasana.com,5,17,,"establishment, gym, health, point_of_interest",41.3963243,2.1874588,,OPERATIONAL,,ChIJUXff4aijpBIRLRzqH2kdEKU,Barcelona,Cataluña,España,No,2,ayurveda · españa
Centre Prasad,🪷 Ayurveda,"C. de la Industria, 96, Ent 1a, Eixample, 08025 Barcelona, Spain",600 26 54 75,http://www.centroprasad.com/,hola@centroprasad.com,4.8,54,,"establishment, health, point_of_interest",41.4066291,2.1708331,,OPERATIONAL,,ChIJKTDss-ujpBIRIo0mHbus8CE,Barcelona,Cataluña,España,No,2,ayurveda · españa
Spiritual Veda Masajes & Tratamientos Ayurveda,🪷 Ayurveda,"Carrer dels Madrazo, 46, Sarrià-Sant Gervasi, 08006 Barcelona, Spain",640 33 57 82,https://spiritualveda.es/,hola@spiritualveda.es,5,63,,"establishment, health, point_of_interest",41.3996403,2.1480936,,OPERATIONAL,,ChIJVaN88tmjpBIRiwX2ZDJHIhY,Barcelona,Cataluña,España,No,2,ayurveda · españa
Jardí de Hara,🪷 Ayurveda,"Carrer de la Fraternitat, 25, Gràcia, 08012 Barcelona, Spain",699 07 67 62,http://www.jardindehara.com/,jardindehara@gmail.com,4.8,53,,"establishment, gym, health, point_of_interest",41.4004597,2.1605277,,OPERATIONAL,,ChIJJ1Wx8ZWipBIRPw1ISg_ziW8,Barcelona,Cataluña,España,No,2,ayurveda · españa
Naraya Ayurveda,🪷 Ayurveda,"Plaça Catalunya, 30, 08303 Mataró, Barcelona, Spain",629 77 49 79,http://www.naraya-ayurveda.com/,naraya.ayurveda@gmail.com,5,44,,"establishment, gym, health, point_of_interest",41.5383327,2.4316861,,OPERATIONAL,,ChIJ9anWBNO1pBIRUTuAyF5Wy68,Barcelona,Cataluña,España,No,2,ayurveda · españa
Laura Álvarez Nutrición Ayurveda,🪷 Ayurveda,"Carrer de Provença, Sant Martí, 08026 Barcelona, Spain",654 06 26 70,https://www.lauraalvarezgarcia.com/,hola@lauraalvarezgarcia.com,5,73,,"establishment, health, point_of_interest",41.4095253,2.1815217,,OPERATIONAL,,ChIJETggcrmjpBIRrxSu062ElJI,Barcelona,Cataluña,España,No,2,ayurveda · españa
María José Torres MASAJE AYURVEDA en el Semilla Holística,🪷 Ayurveda,"Carrer de Buscarons, 7, Sarrià-Sant Gervasi, 08022 Barcelona, Spain",616 99 42 21,https://semillaholistica.com/nuestro-espacio/espacio-ayurveda/,hola.semillaholistica@gmail.com,5,23,,"establishment, gym, health, point_of_interest",41.4068812,2.1380605,,OPERATIONAL,,ChIJ4y1JhA6YpBIRTw9lk5sp1D0,Barcelona,Cataluña,España,No,2,ayurveda · españa
Siente Ayurveda,🪷 Ayurveda,"Carrer d'Aribau, 124, Eixample, 08036 Barcelona, Spain",616 12 77 16,http://www.sienteayurveda.net/,sienteayurveda14@gmail.com,5,19,,"establishment, health, point_of_interest",41.3911738,2.1558937,,OPERATIONAL,,ChIJrzWiLICjpBIRjD3YFQb_Dqs,Barcelona,Cataluña,España,No,2,ayurveda · españa
Ayurveda Barcelona,🪷 Ayurveda,"Carrer de Ramis, 2, Local 3, Gràcia, 08012 Barcelona, Spain",934 94 29 28,https://www.ayurvedabarcelona.net/,contact@ayurvedabarcelona.net,4.8,181,,"establishment, health, point_of_interest",41.4026902,2.1615845,,OPERATIONAL,,ChIJV0HcMmmYpBIRogBcAGaN26o,Barcelona,Cataluña,España,No,2,ayurveda · españa
"MARMA ""Centro de terapias holísticas""",🪷 Ayurveda,"Carrer Aureli Capmany, 2, Local 1, 08195 Sant Cugat del Vallès, Barcelona, Spain",620 97 47 91,http://www.marmaterapias.es/,info@marmaterapias.es,5,37,,"doctor, establishment, gym, health, point_of_interest",41.4682651,2.0656786,,OPERATIONAL,,ChIJrd7kUnGXpBIRpZDof-dQO3M,Barcelona,Cataluña,España,No,2,ayurveda · españa
Centre Sat Nam,🪷 Ayurveda,"Carrer Dr. Fleming, 23, 08292 Esparreguera, Barcelona, Spain",678 62 48 18,https://yogayterapiasatnam.es/,yogayterapiasatnam@gmail.com,5,47,,"establishment, gym, health, point_of_interest",41.533742,1.8716275,,OPERATIONAL,,ChIJO9hT2LKLpBIRc0L6vht3edI,Tarragona,Cataluña,España,No,2,ayurveda · españa
SADHANA Yoga Shri Vivek & Massatge Ayurveda,🪷 Ayurveda,"Av. de la Pau, 66, 08470 Sant Celoni, Barcelona, Spain",699 17 45 53,http://www.sadhana.cat/,info@sadhana.cat,5,29,,"establishment, gym, health, point_of_interest",41.6848793,2.4816256,,OPERATIONAL,,ChIJjYtM8B8zuxIRxI26MWyO_f0,Barcelona,Cataluña,España,No,2,ayurveda · españa
Akasha - Casa de Sanación y Ayurveda Savitri OM,🪷 Ayurveda,"Masia Can Busquet https://goo.gl/maps/mkSYGfS89v3H6Azf7, 08450 Llinars del Vallès, Barcelona, Spain",663 83 86 18,https://www.ayurvedaakasha.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=9738740032407114066,ayurvedaakasha@gmail.com,5,31,,"establishment, health, point_of_interest, school",41.6050204,2.3909747,,OPERATIONAL,,ChIJ6WmVWL3LpBIRMNL6MnUwOKA,Barcelona,Cataluña,España,No,2,ayurveda · españa
Montserrat Ordóñez. Massatge Ayurvèdic i Teràpia Marma,🪷 Ayurveda,"Av. de Barcelona, 182, Local A, 08700 Igualada, Barcelona, Spain",685 19 27 92,https://montse-ayurveda.webador.es/,soporte@webador.es,5,21,,"establishment, health, point_of_interest",41.583104,1.628887,,OPERATIONAL,,ChIJXZ08OVJppBIR01AeNbonXsI,Tarragona,Cataluña,España,No,2,ayurveda · españa
Ànima Wellness,🪷 Ayurveda,"Carretera de Igualada C37Z, km 90,5, 08241, 08241 Manresa, Barcelona, Spain",639 44 85 59,https://teresadomingobatlle.com/anima-wellness,anima@ollerdelmas.com,5,74,,"establishment, health, point_of_interest",41.7043788,1.7977061,,OPERATIONAL,,ChIJEXTU6ApZpBIR5OkzdZ9jLDs,Tarragona,Cataluña,España,No,2,ayurveda · españa
Ishvara Yoga y Terapias,🪷 Ayurveda,"Carrer de Casanova, 27, 2º 2ª, Eixample, 08011 Barcelona, Spain",607 25 05 40,http://www.ishvarayoga.es/,info@ishvarayoga.es,4.9,18,,"establishment, gym, health, point_of_interest",41.3831903,2.1614603,,OPERATIONAL,,ChIJl6uXmfOipBIRS5MlVfGEiro,Barcelona,Cataluña,España,No,1,ayurveda · españa
Janeth Solá Ayurveda y Acupuntura,🧖‍♀️ Spa,"Carrer de València, 85, Entresuelo 1ª, Eixample, 08029 Barcelona, Spain",655 56 01 62,https://janethsola.com/,hola@janethsola.com,4.9,79,,"establishment, health, point_of_interest, spa",41.3852915,2.1530629,,OPERATIONAL,,ChIJmbPJnIiYpBIR44FR0QFKpbc,Barcelona,Cataluña,España,No,1,ayurveda · españa
Natalia Paola Holística,🪷 Ayurveda,"Camí Ral, 16, 08859 Begues, Barcelona, Spain",627 78 64 29,https://nataliapaolaholistica.blogspot.com/2022/03/indice.html,nataliapaolaholistica@gmail.com,5,72,,"establishment, gym, health, point_of_interest",41.3317454,1.9191241,,OPERATIONAL,,ChIJhWyxZrwSza0Rc3y1qB5SJ_o,Tarragona,Cataluña,España,No,1,ayurveda · españa
Espai Holístic Anima,🪷 Ayurveda,"Carrer Jesús, 51, 43820 Calafell, Tarragona, Spain",647 88 25 36,https://www.instagram.com/espai_holistic_anima/,info@ubk-centre.com,5,20,,"establishment, health, point_of_interest",41.1990847,1.5701956,,OPERATIONAL,,ChIJvXQ1AwCLoxIR3hZAz-0g3Jo,Tarragona,Cataluña,España,No,1,ayurveda · españa
Ayurveda Experience Connie,🪷 Ayurveda,"Av. de la Collada, 22, 08800 Vilanova i la Geltrú, Barcelona, Spain",655 27 96 89,http://www.conniemarin.com/,info@conniemarin.com,5,47,,"establishment, health, point_of_interest",41.2234498,1.7057073,,OPERATIONAL,,ChIJF3EqFNaHoxIRYrllxbmiHkY,Tarragona,Cataluña,España,No,1,ayurveda · españa
Ayurveda Tradicional,🪷 Ayurveda,"Plaça de la Fàbrica Nova, 18, L16, 08800 Vilanova i la Geltrú, Barcelona, Spain",686 80 21 29,http://www.pilarcontreras.cat/,pilar@pilarcontreras.cat,5,18,,"establishment, health, point_of_interest",41.22584,1.71648,,OPERATIONAL,,ChIJl4rKfEmHoxIRIgP3RfkuSCs,Tarragona,Cataluña,España,No,1,ayurveda · españa
Ayurveda Rural,🪷 Ayurveda,"Diseminado de Sansuies, 43718, Tarragona, Spain",670 85 28 33,https://www.ayurvedarural.com/,hola@ayurvedarural.com,5,35,,"establishment, health, point_of_interest",41.3055687,1.4853436,,OPERATIONAL,,ChIJk9Y4wVcKpBIR2ciQ4XV1Z6g,Tarragona,Cataluña,España,No,1,ayurveda · españa
Relaxa't Reus,🪷 Ayurveda,"Av. de Prat de la Riba, 5, 1º, 43201 Reus, Tarragona, Spain",659 18 14 89,http://www.relaxatreus.es/,info@relaxatreus.es,4.9,832,,"beauty_salon, establishment, gym, health, point_of_interest, spa",41.1576035,1.1047824,,OPERATIONAL,,ChIJw6dJN2pRoRIRSRi3SumqJOw,Tarragona,Cataluña,España,No,1,ayurveda · españa
Massatges Salou Massagium,🧖‍♀️ Spa,"Carrer de Madrid, 17, 43840 Salou, Tarragona, Spain",644 56 70 57,http://www.massagium.es/,jlopezsanchez19@gmail.com,4.8,471,,"establishment, point_of_interest, spa",41.0770201,1.1391109,,OPERATIONAL,,ChIJTRJWqftZoRIR_uT9ePXMPI0,Tarragona,Cataluña,España,No,1,ayurveda · españa
YO. Salud Estética,🪷 Ayurveda,"Bermingham Kalea, 8, bajo, 20002 Donostia / San Sebastián, Gipuzkoa, Spain",943 29 08 89,https://www.yosaludestetica.com/,info@yosaludestetica.com,4.9,248,,"establishment, health, point_of_interest",43.324803,-1.9730875,,OPERATIONAL,,ChIJ0ZbinEOlUQ0Rdv5DI8y-KJQ,Gipuzkoa,País Vasco,España,No,1,ayurveda · españa
Masajemocional - Jonkar Gartzia,🪷 Ayurveda,"C. de Iparraguirre, 16, 1 Planta ,Of 3, 20001 Donostia / San Sebastián, Guipúzcoa, Spain",616 41 20 58,https://www.masajemocional.es/,masajemocional@gmail.com,4.9,312,,"establishment, health, point_of_interest",43.3229642,-1.9756901,,OPERATIONAL,,ChIJBZWrv0SlUQ0RDVgLbLMxVgw,Gipuzkoa,País Vasco,España,No,1,ayurveda · españa
Centro Ayurveda Devasahi,🪷 Ayurveda,"Berezikoetxe Kalea, 1, 48460 Kurtzea, Bizkaia, Spain",944 56 81 88,https://ayurvedadevasahi.com/,info@ayurvedadevasahi.com,5,30,,"establishment, health, point_of_interest",43.2281603,-2.8461706,,OPERATIONAL,,ChIJbWU3EUVJTg0RXFapmMBWgK8,Gipuzkoa,País Vasco,España,No,1,ayurveda · españa
Art of Healing,🪷 Ayurveda,"C. Juan de la Cosa, 11, 39004 Santander, Cantabria, Spain",673 07 86 25,https://www.artofhealing.es/,info@artofhealing.es,5,32,,"establishment, health, point_of_interest",43.4636512,-3.794922,,OPERATIONAL,,ChIJAwhXXyFJSQ0RUEDkDVB-IdY,Bizkaia,País Vasco,España,No,1,ayurveda · españa
Didgeridoo Ritual,🪷 Ayurveda,"C. Playa de Usil, 439, 39310 Mogro, Cantabria, Spain",601 21 28 74,https://didgeridooritual.es/,info@didgeridooritual.es,5,51,,"establishment, health, point_of_interest",43.4373472,-3.9694686,,OPERATIONAL,,ChIJGxuC6n9HSQ0RP9bgaCof_og,Cantabria,Cantabria,España,No,1,ayurveda · españa
Sandaili Plantas Medicinales-Terapias Naturales,🪷 Ayurveda,"Hedegile Kalea, 143, 01001 Vitoria-Gasteiz, Araba, Spain",945 33 99 91,http://www.sandailivitoria.com/,sandailivitoria@gmail.com,4.9,34,,"establishment, health, point_of_interest",42.8512439,-2.6731616,,OPERATIONAL,,ChIJhUFh8WnCTw0R8G2-Qnm9KLI,Álava,País Vasco,España,No,1,ayurveda · españa
Ura Masajes y Técnicas Holísticas,🪷 Ayurveda,"Fundadora de las Siervas de Jesus Kalea, 27, 01001 Vitoria-Gasteiz, Araba, Spain",637 76 07 43,https://masajeholisticoura.com/?utm_campaign=gmb,urasalinas@yahoo.es,5,40,,"establishment, health, point_of_interest",42.8495817,-2.6751508,,OPERATIONAL,,ChIJ6XmuUirDTw0RS9dpf2qabHk,Álava,País Vasco,España,No,1,ayurveda · españa
Beatriz Alija - Terapia holística,🧖‍♀️ Spa,"C. Renueva, 31, 24002 León, Spain",606 14 51 53,http://www.beatrizalija.es/,reikileon7@gmail.com,5,133,,"establishment, health, point_of_interest, spa",42.6018067,-5.5746586,,OPERATIONAL,,ChIJt563WtVRNw0R9nmlvdiAFs8,León,Castilla y León,España,No,1,ayurveda · españa
Escuela de Yoga y Ayurveda. La Voluntad del Alma,🪷 Ayurveda,"C. Soria, 16, Entreplanta, 09004 Burgos, Spain",659 16 80 08,http://www.lavoluntaddelalma.com/,hola@lavoluntaddelalma.com,5,23,,"establishment, gym, health, point_of_interest",42.3484028,-3.6912337,,OPERATIONAL,,ChIJTc-7Zg0YoA8Rl6_QS2CMUGk,Burgos,Castilla y León,España,No,1,ayurveda · españa
TrueAtalaya,🪷 Ayurveda,"Av de Burgos, 62, 09320 Burgos, Spain",615 07 84 60,http://www.trueatalaya.es/,info@trueatalaya.es,4.9,23,,"establishment, health, point_of_interest",42.1764172,-3.7129581,,OPERATIONAL,,ChIJKV5pZb79RQ0Rm_3bVemPXOA,Burgos,Castilla y León,España,No,1,ayurveda · españa
"""Unmani Yoga""",🪷 Ayurveda,"Av. de las Tres Cruces, 17, 49008 Zamora, Spain",685 32 40 14,http://www.yogaenzamora.com/,info@yogaenzamora.com,5,18,,"establishment, gym, health, point_of_interest, spa",41.5105129,-5.7416359,,OPERATIONAL,,ChIJ81xd7DoeOQ0RAaTbI4DrmmA,Zamora,Castilla y León,España,No,1,ayurveda · españa
Luxor Madrid,🧖‍♀️ Spa,"C. de Preciados, 38, 1º piso, Centro, 28013 Madrid, Spain",692 68 76 04,https://luxormadrid.com/,info@luxormadrid.com,4.8,122,,"establishment, point_of_interest, spa",40.4198789,-3.7069185,,OPERATIONAL,,ChIJF9VTcL4oQg0Rg2ChEmC8E9I,Madrid,Comunidad de Madrid,España,No,1,ayurveda · españa
Yoga y Terapias Holísticas. Bodhicitta,🪷 Ayurveda,"C. Martín López Zubero, 3, 28690 Brunete, Madrid, Spain",600 31 92 87,https://bodhicitta.es/,info@luzcitta.es,5,43,,"establishment, gym, health, point_of_interest",40.4094244,-3.9968329,,OPERATIONAL,,ChIJCfCMozKZQQ0RDh3e_77u9_Y,Madrid,Comunidad de Madrid,España,No,1,ayurveda · españa
Salud Natural Leganés S.L.U,🪷 Ayurveda,"Av. de Fuenlabrada, 79, 28912 Leganés, Madrid, Spain",916 89 49 78,http://www.saludnaturalleganes.com/,info@saludnaturalleganes.com,4.9,122,,"establishment, health, point_of_interest",40.326915,-3.7640195,,OPERATIONAL,,ChIJHXPahh-KQQ0REP5DIHbwP8k,Madrid,Comunidad de Madrid,España,No,1,ayurveda · españa
Tierra Indigo Eleva Tu Energia,🧖‍♀️ Spa,"C. de Lope de Rueda, 4, SOTANO DERECHA, Salamanca, 28009 Madrid, Spain",633 22 84 74,https://www.tierraindigo.com/,centrotierraindigo@gmail.com,4.8,378,,"establishment, health, point_of_interest, spa",40.42361,-3.67734,,OPERATIONAL,,ChIJs80jX8cpQg0Rrca0ktVQE2A,Madrid,Comunidad de Madrid,España,No,1,ayurveda · españa
Centro Amoratí,🪷 Ayurveda,"C. de Carmen Garrido Pérez, s/n, Cdad. Lineal, 28017 Madrid, Spain",681 32 99 48,https://www.esamorati.com/,espacioamorati@gmail.com,5,34,,"establishment, health, point_of_interest",40.4294959,-3.6584512,,OPERATIONAL,,ChIJLdP6sfYvQg0RMOqSCpfXcFc,Madrid,Comunidad de Madrid,España,No,1,ayurveda · españa
El Alma del Yoga,🪷 Ayurveda,"C. del Monte Perdido, 5, Portal 2 - Bajo E, 28909 Getafe, Madrid, Spain",696 42 01 76,https://www.instagram.com/elalmadelyoga,espacioshambhala@gmail.com,5,65,,"establishment, gym, health, point_of_interest",40.3255087,-3.6611734,,OPERATIONAL,,ChIJ92JluYQjQg0ReYIq1ZNoqaQ,Madrid,Comunidad de Madrid,España,No,1,ayurveda · españa
Bárbara Yogaterapia,🪷 Ayurveda,"Camino de Chaves, 28694 Chapinería, Madrid, Spain",620 80 90 78,http://www.barbarayogaterapia.com/,hola@barbarayogaterapia.com,5,23,,"establishment, gym, health, point_of_interest",40.3975684,-4.2023255,,OPERATIONAL,,ChIJ-_cDysalQQ0RWCGu-9BravU,Madrid,Comunidad de Madrid,España,No,1,ayurveda · españa
Ángela Valle Centro de Masajes y Técnicas Naturales,🪷 Ayurveda,"C. Toledo, 3, Oficina 1, 37005 Salamanca, Spain",619 25 41 96,https://www.angelavallemasajes.es/,anvado3@hotmail.com,5,76,,"establishment, health, point_of_interest",40.9719664,-5.6599308,,OPERATIONAL,,ChIJ42K-Z7YnPw0RRpKo2qdwPpA,Cáceres,Extremadura,España,No,1,ayurveda · españa
Adriana Baiz Terapias de bienestar,🪷 Ayurveda,"C. Valdeorilla, 28814 Daganzo de Arriba, Madrid, Spain",663 76 00 88,https://www.facebook.com/adrianaterapiasbienestar,redessociales@informador.com.mx,5,17,,"establishment, health, point_of_interest",40.5484794,-3.46011,,OPERATIONAL,,ChIJmZT8TQA1Qg0Rnm1AoKMxFHs,Madrid,Comunidad de Madrid,España,No,1,ayurveda · españa
YogaConecta,🪷 Ayurveda,"C. Nebrija, 7, 28801 Alcalá de Henares, Madrid, Spain",640 54 93 30,https://www.yogaconecta.com/,info@yogaconecta.com,5,64,,"establishment, gym, health, point_of_interest",40.4843351,-3.3639562,,OPERATIONAL,,ChIJK7wjYoJJQg0R7F3ft4bK8iA,Madrid,Comunidad de Madrid,España,No,1,ayurveda · españa
Burbuja Natural,🪷 Ayurveda,"C. Mazarrón, 7, 28231 Las Rozas de Madrid, Madrid, Spain",660 63 72 48,http://burbujanatural.com/,info@burbujanatural.com,5,43,,"establishment, health, point_of_interest",40.4908204,-3.8885461,,OPERATIONAL,,ChIJUzPq_16DQQ0RDd8_7covMok,Madrid,Comunidad de Madrid,España,No,2,ayurveda · españa
Gózate Yoga y Bienestar,🪷 Ayurveda,"C. de la Amnistía, 2, Centro, 28013 Madrid, Spain",650 72 59 35,https://www.gozateyoga.com/,info@gozateyoga.com,4.8,20,,"establishment, gym, health, point_of_interest",40.417257,-3.7101787,,OPERATIONAL,,ChIJrU7dVHEpQg0RAmN8ZFRKrYc,Madrid,Comunidad de Madrid,España,No,1,ayurveda · españa
Seven Seas,🪷 Ayurveda,"C/ de Sta Hortensia, 9, Chamartín, 28002 Madrid, Spain",610 59 48 39,https://sevenseas.yoga/,info@sevenseas.yoga,5,35,,"establishment, gym, health, point_of_interest",40.4453177,-3.669619,,OPERATIONAL,,ChIJhSQG8rUpQg0RKngtNLWCJS0,Madrid,Comunidad de Madrid,España,No,2,ayurveda · españa
Centro de Yoga y Ayurveda. Do Ananda Yoga,🪷 Ayurveda,"C. Jesusa Lara, 20, 28250 Torrelodones, Madrid, Spain",607 42 01 10,http://doanandayoga.com/,info@doanandayoga.com,5,28,,"establishment, gym, health, point_of_interest",40.5791925,-3.9545084,,OPERATIONAL,,ChIJAQBksjF2QQ0R3Z0ixww7DOs,Madrid,Comunidad de Madrid,España,No,2,ayurveda · españa
RASAYANA LONGEVIDAD,🪷 Ayurveda,"Av. de Pablo VI, 9, local 1b posterior, 28224 Pozuelo de Alarcón, Madrid, Spain",674 90 60 19,https://www.rasayanalongevidad.es/,info@rasayanalongevidad.es,5,17,,"establishment, health, point_of_interest",40.4312042,-3.8107619,,OPERATIONAL,,ChIJs7r5-LWHQQ0RIgJm1DD7M9M,Madrid,Comunidad de Madrid,España,No,2,ayurveda · españa
Apasho yoga,🪷 Ayurveda,"Poeta Joan Maragall, 56, 5E Despacho 2, Tetuán, 28020 Madrid, Spain",638 08 24 61,http://www.apashoyoga.com/,info@apashoyoga.com,5,164,,"establishment, point_of_interest",40.4626276,-3.6914529,,OPERATIONAL,,ChIJuQaqKmUoQg0RRlBWWzuYDc4,Madrid,Comunidad de Madrid,España,No,2,ayurveda · españa
Amantes del Yoga,🪷 Ayurveda,"C. de las Perdices, 2, 28607 El Álamo, Madrid, Spain",659 68 74 12,https://amantesdelyoga.com/contacto/,info@amantesdelyoga.com,5,25,,"establishment, gym, health, point_of_interest",40.2364956,-3.9941214,,OPERATIONAL,,ChIJAQCklVPrQQ0R29-tosKH-7g,Madrid,Comunidad de Madrid,España,No,1,ayurveda · españa
Escuela Superior de Ayurveda,🪷 Ayurveda,"Calle de Núñez de Balboa, 119, 1º dcha, Salamanca, 28006 Madrid, Spain",621 20 30 21,http://www.esayurveda.com/,info@esayurveda.com,5,43,,"establishment, health, point_of_interest",40.4369252,-3.6819386,,OPERATIONAL,,ChIJJ5wxudopQg0RtWKXOMfoYBQ,Madrid,Comunidad de Madrid,España,No,2,ayurveda · españa
